,url_id,url_short_url,url_long_url,url_title,url_description,url_created_date,url_updated_date,visitor_id,url_id_1,visitor_ip,visitor_city,visitor_region,visitor_country,visitor_coords,visitor_isp,visitor_bot,visitor_os,visitor_device,visitor_browser,visitor_machine,visitor_user_agent,visitor_visited_date
1536,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1537,10,86.44.89.235,Glounthaune,Munster,Ireland,"51.9119, -8.3675",Eircom Limited,False,Windows Phone 8.1,Lumia 735 Nokia Lumia 735,IE Mobile 11.0,Mobile,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 735; Vodafone) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",2022-12-14 12:17:18.000000
1537,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1538,1,65.126.211.155,Los Angeles,California,United States,"34.074, -118.2611",CenturyLink,False,Ubuntu 11.10,Other,Chromium 27.0.1453,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/27.0.1453.93 Chrome/27.0.1453.93 Safari/537.36",2022-10-17 09:53:40.000000
1538,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1539,5,65.126.211.155,Los Angeles,California,United States,"34.074, -118.2611",CenturyLink,False,Ubuntu 11.10,Other,Chromium 27.0.1453,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/27.0.1453.93 Chrome/27.0.1453.93 Safari/537.36",2022-10-17 09:54:50.000000
1539,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1540,11,65.126.211.155,Los Angeles,California,United States,"34.074, -118.2611",CenturyLink,False,Ubuntu 11.10,Other,Chromium 27.0.1453,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/27.0.1453.93 Chrome/27.0.1453.93 Safari/537.36",2022-10-17 09:55:40.000000
1540,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1541,14,214.161.236.215,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,iOS 6.0,iPad Apple iPad,Mobile Safari 6.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25",2022-10-05 21:51:06.000000
1541,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1542,5,214.161.236.215,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,iOS 6.0,iPad Apple iPad,Mobile Safari 6.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25",2022-10-05 21:51:35.000000
1542,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1543,3,141.244.212.17,Vienna,Vienna,Austria,"48.2365, 16.337","Universitaet fur Bodenkultur, Wien",False,Android 4.0.4,Samsung GT-S7562 Samsung GT-S7562,Chrome Mobile 42.0.2311,Mobile,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36",2022-11-01 11:01:52.000000
1543,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1544,12,141.244.212.17,Vienna,Vienna,Austria,"48.2365, 16.337","Universitaet fur Bodenkultur, Wien",False,Android 4.0.4,Samsung GT-S7562 Samsung GT-S7562,Chrome Mobile 42.0.2311,Mobile,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36",2022-11-01 11:03:06.000000
1544,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1545,2,141.244.212.17,Vienna,Vienna,Austria,"48.2365, 16.337","Universitaet fur Bodenkultur, Wien",False,Android 4.0.4,Samsung GT-S7562 Samsung GT-S7562,Chrome Mobile 42.0.2311,Mobile,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36",2022-11-01 11:04:05.000000
1545,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1546,6,141.244.212.17,Vienna,Vienna,Austria,"48.2365, 16.337","Universitaet fur Bodenkultur, Wien",False,Android 4.0.4,Samsung GT-S7562 Samsung GT-S7562,Chrome Mobile 42.0.2311,Mobile,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36",2022-11-01 11:04:43.000000
1546,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1547,10,29.46.34.25,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Windows 7,Other,Chrome 6.0.490,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.6 (KHTML, like Gecko) Chrome/6.0.490.1 Safari/534.6",2022-11-12 11:52:17.000000
1547,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1548,4,29.46.34.25,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Windows 7,Other,Chrome 6.0.490,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.6 (KHTML, like Gecko) Chrome/6.0.490.1 Safari/534.6",2022-11-12 11:52:35.000000
1548,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1549,9,29.46.34.25,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Windows 7,Other,Chrome 6.0.490,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.6 (KHTML, like Gecko) Chrome/6.0.490.1 Safari/534.6",2022-11-12 11:53:43.000000
1549,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1550,12,183.69.22.54,Chongqing,Chongqing,China,"29.4316, 106.912",Chinanet,False,Linux ,Other,Iceweasel 31.6.0,Desktop,Mozilla/5.0 (X11; Linux i686; rv:31.0) Gecko/20100101 Iceweasel/31.6.0,2022-10-15 07:48:53.000000
1550,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1551,5,183.69.22.54,Chongqing,Chongqing,China,"29.4316, 106.912",Chinanet,False,Linux ,Other,Iceweasel 31.6.0,Desktop,Mozilla/5.0 (X11; Linux i686; rv:31.0) Gecko/20100101 Iceweasel/31.6.0,2022-10-15 07:50:30.000000
1551,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1552,3,183.69.22.54,Chongqing,Chongqing,China,"29.4316, 106.912",Chinanet,False,Linux ,Other,Iceweasel 31.6.0,Desktop,Mozilla/5.0 (X11; Linux i686; rv:31.0) Gecko/20100101 Iceweasel/31.6.0,2022-10-15 07:51:02.000000
1552,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1553,13,105.12.215.199,Sandton,Gauteng,South Africa,"-26.1125, 28.04",Cell C (Pty) Ltd,False,Android 4.4.2,C6603 Sony C6603,Chrome Mobile 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; C6603 Build/10.5.A.0.230) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36",2022-11-24 05:12:04.000000
1553,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,957,14,86.107.104.234,Causeway Bay,Eastern,Hong Kong,"22.2812, 114.186",M247 Europe SRL,False,Windows 10,Other,Chrome 109.0.0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2023-02-05 20:39:22.072122
1554,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,983,14,86.107.104.234,Causeway Bay,Eastern,Hong Kong,"22.2812, 114.186",M247 Europe SRL,False,Windows 10,Other,Chrome 109.0.0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2023-02-05 20:44:38.110775
1555,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,992,12,86.107.104.234,Causeway Bay,Eastern,Hong Kong,"22.2812, 114.186",M247 Europe SRL,False,Windows 10,Other,Chrome 109.0.0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2023-02-05 20:46:19.365022
1556,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1554,14,86.107.104.234,Causeway Bay,Eastern,Hong Kong,"22.2812, 114.186",M247 Europe SRL,False,Windows 10,Other,Chrome 109.0.0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2023-02-05 23:14:17.262910
1557,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1555,12,39.140.145.163,Shenzhen,Guangdong,China,"22.5431, 114.058",China Mobile,False,Windows 10,Other,Sogou Explorer 1.0,Desktop,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 SE 2.X MetaSr 1.0",2023-01-29 09:39:19.000000
1558,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1556,14,195.252.177.129,Cologne,North Rhine-Westphalia,Germany,"50.9408, 6.9406",PlusServer GmbH,False,Windows 7,Other,Firefox 3.6.6,Desktop,Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6,2022-10-12 18:28:49.000000
1559,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1557,1,195.252.177.129,Cologne,North Rhine-Westphalia,Germany,"50.9408, 6.9406",PlusServer GmbH,False,Windows 7,Other,Firefox 3.6.6,Desktop,Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6,2022-10-12 18:29:11.000000
1560,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1558,6,195.252.177.129,Cologne,North Rhine-Westphalia,Germany,"50.9408, 6.9406",PlusServer GmbH,False,Windows 7,Other,Firefox 3.6.6,Desktop,Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6,2022-10-12 18:29:54.000000
1561,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1559,6,160.51.125.51,Munich,Bavaria,Germany,"48.1351, 11.582",REG,False,Windows 7,Other,Opera 11.50,Desktop,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50,2022-11-03 00:37:33.000000
1562,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1560,2,160.51.125.51,Munich,Bavaria,Germany,"48.1351, 11.582",REG,False,Windows 7,Other,Opera 11.50,Desktop,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50,2022-11-03 00:37:45.000000
1563,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1561,2,160.51.125.51,Munich,Bavaria,Germany,"48.1351, 11.582",REG,False,Windows 7,Other,Opera 11.50,Desktop,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50,2022-11-03 00:39:23.000000
1564,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1562,10,160.51.125.51,Munich,Bavaria,Germany,"48.1351, 11.582",REG,False,Windows 7,Other,Opera 11.50,Desktop,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50,2022-11-03 00:40:24.000000
1565,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1563,4,55.237.74.255,Sierra Vista,Arizona,United States,"31.5552, -110.35",DoD Network Information Center,False,Windows Phone 8.0,Samsung SM-W750V Samsung SM-W750V,IE Mobile 10.0,Mobile,Mozilla/5.0 (compatible; MSIE 10.0; Windows Phone 8.0; Trident/6.0; IEMobile/10.0; ARM; Touch; SAMSUNG; SM-W750V),2022-11-17 15:24:16.000000
1566,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1564,10,55.237.74.255,Sierra Vista,Arizona,United States,"31.5552, -110.35",DoD Network Information Center,False,Windows Phone 8.0,Samsung SM-W750V Samsung SM-W750V,IE Mobile 10.0,Mobile,Mozilla/5.0 (compatible; MSIE 10.0; Windows Phone 8.0; Trident/6.0; IEMobile/10.0; ARM; Touch; SAMSUNG; SM-W750V),2022-11-17 15:24:44.000000
1567,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1565,9,55.237.74.255,Sierra Vista,Arizona,United States,"31.5552, -110.35",DoD Network Information Center,False,Windows Phone 8.0,Samsung SM-W750V Samsung SM-W750V,IE Mobile 10.0,Mobile,Mozilla/5.0 (compatible; MSIE 10.0; Windows Phone 8.0; Trident/6.0; IEMobile/10.0; ARM; Touch; SAMSUNG; SM-W750V),2022-11-17 15:25:04.000000
1568,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1566,2,123.170.29.199,Xintai,Shandong,China,"35.894, 117.925",Chinanet,False,Windows 7,Other,Other,Desktop,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox 38.0.5 IceDragon 38.0.5,2022-10-03 21:21:55.000000
1569,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1567,2,123.170.29.199,Xintai,Shandong,China,"35.894, 117.925",Chinanet,False,Windows 7,Other,Other,Desktop,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox 38.0.5 IceDragon 38.0.5,2022-10-03 21:23:10.000000
1570,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1568,10,123.170.29.199,Xintai,Shandong,China,"35.894, 117.925",Chinanet,False,Windows 7,Other,Other,Desktop,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox 38.0.5 IceDragon 38.0.5,2022-10-03 21:24:43.000000
1571,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1569,5,81.12.3.66,Tehran,Tehran,Iran,"35.6892, 51.389",Isfahan University,True,Windows 7,Spider Spider Desktop,360Spider,Desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html),2022-11-16 20:12:39.000000
1572,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1570,2,64.71.65.96,Bode,Iowa,United States,"42.8682, -94.278","Twin Rivers Valley Internet Services, Inc.",False,Android 5.1.1,Asus Nexus 7 Asus Nexus 7,Chrome 43.0.2357,Tablet,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Safari/537.36",2023-01-16 14:12:44.000000
1573,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1571,1,64.71.65.96,Bode,Iowa,United States,"42.8682, -94.278","Twin Rivers Valley Internet Services, Inc.",False,Android 5.1.1,Asus Nexus 7 Asus Nexus 7,Chrome 43.0.2357,Tablet,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Safari/537.36",2023-01-16 14:13:54.000000
1574,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1572,9,64.71.65.96,Bode,Iowa,United States,"42.8682, -94.278","Twin Rivers Valley Internet Services, Inc.",False,Android 5.1.1,Asus Nexus 7 Asus Nexus 7,Chrome 43.0.2357,Tablet,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Safari/537.36",2023-01-16 14:15:00.000000
1575,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1573,6,35.223.246.168,Council Bluffs,Iowa,United States,"41.2619, -95.8608",Google LLC,False,Windows 7,Other,Opera 12.17,Desktop,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.17,2022-11-20 20:50:47.000000
1576,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1574,11,35.223.246.168,Council Bluffs,Iowa,United States,"41.2619, -95.8608",Google LLC,False,Windows 7,Other,Opera 12.17,Desktop,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.17,2022-11-20 20:50:51.000000
1577,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1575,2,35.223.246.168,Council Bluffs,Iowa,United States,"41.2619, -95.8608",Google LLC,False,Windows 7,Other,Opera 12.17,Desktop,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.17,2022-11-20 20:51:53.000000
1578,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1576,6,90.67.254.3,Paris,Île-de-France,France,"48.8566, 2.35222",GEST-EAS,False,Windows 7,Other,IE 11.0,Desktop,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; yie10; rv:11.0) like Gecko,2023-01-06 22:08:36.000000
1579,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1577,5,90.67.254.3,Paris,Île-de-France,France,"48.8566, 2.35222",GEST-EAS,False,Windows 7,Other,IE 11.0,Desktop,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; yie10; rv:11.0) like Gecko,2023-01-06 22:09:44.000000
1580,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1578,2,57.100.117.166,Dublin,Leinster,Ireland,"53.2906, -6.41999",Orange Business Communications Technology Limited,False,iOS 5.1,iOS-Device Apple iOS-Device,AtomicBrowser 6.0.1,Mobile,AtomicBrowser/6.0.1 CFNetwork/548.1.4 Darwin/11.0.0,2022-10-17 14:47:20.000000
1581,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1579,4,67.229.214.72,Orange,California,United States,"33.8048, -117.871",Krypt Technologies,False,Windows 7,Other,IE 10.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E),2022-11-18 15:40:42.000000
